Node,C92ICY6VWN,CBDWGRJVVL,CAKIJ91SJ7,C9EQAVY4YU
406800,39.425972211,62.9874640739,55.7458705621,47.5420557349
407700,39.9387892769,63.3891373528,56.2085057789,47.8640378694
408600,39.5451908384,63.4701611467,56.3285137945,47.7751572941
409500,39.6063468528,63.6050393235,55.9004881474,48.0270535873
410400,40.0983098053,63.5323629153,56.4843418029,48.4557689467
411300,39.9740576285,63.7053041342,56.3549020517,47.8083594876
412200,39.5970584805,63.3330252919,55.7877311697,47.7738370178
413100,39.6383133214,63.292413667,55.8807321838,47.5623014801
414000,39.5151690326,63.4494024271,56.4252353307,47.9136951856
414900,39.9189828039,63.1819407604,56.5985039782,48.3173653612
415800,39.7360994837,62.9953011968,55.5740129831,48.0249648274
416700,39.9246568268,63.7002247847,56.4255396324,47.8841328023
417600,39.6398561706,62.8077335214,56.112925063,48.1560258504
418500,40.3918007351,63.8486122088,56.3283728799,48.5810609783
419400,40.6180059499,63.9099614706,56.5532945799,48.2514007075
420300,40.1303116877,64.1927985076,56.1973641929,48.0409321541
421200,40.2886056525,63.8252536443,56.8141487324,48.0225296663
422100,40.7225064351,64.4564130415,57.0143186079,48.7312444278
423000,40.3527230069,64.270405134,57.0963264083,48.6932979271
423900,40.8462895786,64.6620979953,57.205071252,49.2278085471
424800,40.7159976367,64.4000850968,57.4007606999,49.1709468798
425700,41.7276217295,64.9425104913,57.2809076334,49.0368452471
426600,42.2713785882,65.6014938949,58.0066291611,49.2759727117
427500,42.5028953065,64.9074175366,57.632159224,49.5537720337
428400,43.2776063175,65.0403589307,57.3647284737,49.50468311
429300,43.789932056,65.9755250042,58.0369596389,49.7534551195
430200,44.2617567725,66.0532980567,57.8628862423,50.0917265512
431100,44.7354448501,66.4842361008,58.2519537309,49.8934191998
432000,45.2357767081,66.4958696665,58.5078909384,50.0817792883
432900,45.378949401,66.491154595,58.5402218468,50.5891161967
433800,45.6135944334,66.798360702,58.5255657563,50.3866750283
434700,45.7770213398,66.7582014477,58.8403245555,50.8679332591
435600,46.3513772684,67.0715759583,59.4660348329,50.764735475
436500,46.5444601689,66.8738190949,59.5907275915,51.0372023845
437400,46.9265472226,67.5354875537,59.5795374807,51.2997949449
438300,46.7888533041,67.6760022576,59.6556457556,51.6598354162
439200,46.7851932511,67.5504575292,59.6487545194,51.670862486
440100,46.8211760606,67.5808796542,59.0948023312,51.3143064433
441000,46.6895093361,67.6913800196,59.5561146432,51.3539618982
441900,46.4696312964,67.4812618524,59.4948539669,51.2193371461
442800,46.8164567537,67.2949771875,59.7013575025,51.2661081506
443700,47.1816538235,67.8726897452,59.5278592971,51.5742276591
444600,47.022121613,67.8531948032,59.8029988302,51.4776783179
445500,46.9575975168,67.8769914656,59.411959435,51.7379272069
446400,46.6805162335,67.6123223551,59.5570541437,51.4651848422
447300,46.6832643486,67.6647511154,59.5835343619,51.4148243419
448200,46.4369371784,67.093440438,59.5307540005,51.5912216785
449100,46.5611179169,67.8550906847,59.2446624596,51.1580070571
450000,46.5671394662,67.6999380876,59.6364704139,51.1985021536
450900,46.3042246366,67.6386612652,59.6293788472,51.0204254948
451800,46.5502079862,67.6115133131,59.2807702248,51.1286968357
452700,46.0603402489,67.2426267701,59.3204325971,50.8620953426
453600,45.8177073734,67.1309702673,58.9129297641,50.8913630366
454500,45.6452824467,67.4980283184,58.7164787679,50.6790390727
455400,45.4893894076,66.6482460892,58.7226789041,50.9739854599
456300,44.7744129729,66.4084730213,58.2922769319,50.4330291955
457200,43.4626545896,65.9428322321,58.1154791523,50.1526890219
458100,43.1739363038,65.1562058234,57.3226529456,49.6232768967
459000,41.9613206337,64.79881526,57.2457475084,49.1381058358
459900,40.776483494,63.4767658048,56.4075046014,48.2588381838
460800,39.9152796655,63.2705292513,55.8487416421,47.7855761778
461700,38.5569799295,62.8828389568,55.5162916161,47.2917083083
462600,38.3659843346,62.3282034022,55.7489624843,47.1941378215
463500,38.0422333537,62.2785318375,54.8979439303,46.5682494028
464400,37.8009476957,62.162197474,54.9542078808,46.6946666138
465300,37.8207962034,62.0233762,54.8102829674,46.6573695287
466200,37.4350842242,62.0167281167,54.7461265384,46.0142737916
467100,37.2099417848,61.3394591916,54.2041264659,45.7428393483
468000,36.8940633248,61.0301068785,54.0803384288,45.3384863731
468900,37.0593442076,61.4952672195,54.10648275,45.6337121087
469800,36.7027402558,61.35983471,53.6504207115,45.5038880165
470700,36.8019390527,61.1199596224,53.9628099053,45.5103270618
471600,37.2514332248,61.1524670988,53.6123256858,45.8273848177
472500,36.8937896392,60.7420676666,53.7828719931,45.1015980755
473400,36.8447947628,60.933115211,53.9544230253,45.4384702787
474300,37.1925433693,61.0604546537,54.3735072735,45.6735373794
475200,36.6938760935,60.6680994059,53.5728840761,44.9491572278
476100,37.3244870636,61.0627261298,53.7002382067,45.6387754069
477000,37.6564758016,61.3532570155,54.3490402141,45.5568460903
477900,37.6439415353,60.998934439,54.3929226655,45.9840083269
478800,37.4688140952,61.7046062968,54.0521068764,45.9163074401
479700,37.7751115714,61.1238438966,54.1368095952,46.1924781412
480600,38.0697016034,61.6528959659,54.412540501,46.0630769317
481500,37.6927054241,61.480344743,54.4641116259,46.3675229603
482400,37.5081469338,61.7235476984,54.2055056897,46.2406394198
483300,38.2355186307,61.787499286,54.2175749165,46.2457128383
484200,37.9910705199,61.8361763781,54.5627093522,46.0702417891
485100,38.3030527057,62.1017716862,54.4467163665,46.5412255219
486000,38.4259654716,61.9892556062,55.0643657688,46.5213931262
486900,38.6245305926,62.5079368615,54.6978372513,46.4445149172
487800,39.0829672049,62.5290347521,55.2183315806,46.4730371623
488700,38.4410540099,62.0530481288,54.562898907,46.4034066267
489600,38.9237391921,62.1115016099,55.1582966042,46.6610863529
490500,38.7454027512,62.5194090937,55.3287442709,46.9349885618
491400,38.9523163544,62.7990103591,55.171176854,46.644399406
492300,38.9688931021,62.2212152086,55.1219705994,46.973950152
493200,38.7528675095,62.5160241973,55.1546608212,47.0129565879
494100,38.5604361341,62.2178923257,55.4665934787,47.1315442553
495000,38.7886566223,62.5836759072,55.1703289685,47.1190235313
495900,38.8736925354,62.6421474275,55.3092488929,47.2794311123
496800,38.943161187,63.0395778142,55.7501978788,47.4304950232
497700,39.0703091954,62.4752956944,55.1998883115,46.9405945195
498600,38.6772003961,62.2819829495,55.0492405952,46.9188081105
499500,39.0599119417,62.7677773866,55.1416807622,47.020037105
500400,39.2769309432,62.8516390166,55.1334241737,47.1679879576
501300,39.0476598314,63.0728379406,55.9516694387,47.2688581355
502200,38.8652099442,62.8013853767,55.4124577146,47.4203501668
503100,39.7091797296,63.1720520076,55.7680273383,47.7515814163
504000,39.4572717328,62.917668031,55.5173453885,47.2751878024
504900,39.2255435569,63.3624350971,56.0844124219,47.8474062253
505800,39.8520277429,63.4729842048,56.4151002893,47.2647316106
506700,40.0552634996,63.5278027262,56.1254119533,48.2150936442
507600,40.0059095835,63.387444434,56.0467536933,47.7066821331
508500,40.5675182205,63.8322584797,56.3514085899,48.4418227621
509400,40.3340888472,63.8027809462,56.3691733081,48.5624988769
510300,40.6580679752,64.1528233377,56.4134501837,48.3770115769
511200,40.4911085141,64.3036442222,56.3336853012,48.0963626134
512100,40.7019588751,64.1079140919,56.2746812218,47.7295198634
513000,41.4591288146,64.1353053448,56.7798711087,48.5411799434
513900,42.0288681491,64.2740154239,56.9908062403,48.8109633021
514800,42.3891236036,64.4901879167,57.2186544887,49.0094609126
515700,43.5560158576,65.1646119044,57.2265992611,49.2682736233
516600,43.8272628683,65.5025432099,57.2323391501,49.5061242367
517500,44.1897949006,65.466509275,57.5833407898,49.5495458188
518400,45.1098364198,65.7514397737,57.655770775,50.1084468785
519300,45.4866009123,66.3421411229,58.2366555223,50.2734216398
520200,45.5486996813,66.1252869732,58.3057277786,50.1290145898
521100,45.8980044004,66.5198850002,58.755799827,50.3071553349
522000,45.8723814895,66.5983445333,58.7869217391,51.0930909514
522900,46.2230889888,66.7446734378,58.7800164782,50.8477987794
523800,46.4321446508,66.9263845218,58.8807226437,51.0578306966
524700,46.2998794188,66.8145328479,59.0835389349,50.8525721528
525600,46.5019771709,67.3457978825,59.1965379297,50.9691805013
526500,46.5410223579,67.5202975588,58.8202658515,50.7611775106
527400,46.5578597302,67.5301887163,59.1092643264,50.8545650252
528300,47.0077528752,67.3758079263,58.9228152857,50.5957642149
529200,46.5570116589,67.4234234242,59.2824168282,51.3230292842
530100,46.7864735696,67.6189219349,59.2458736862,51.3251056565
531000,47.1616565334,67.7878805039,59.3423662402,51.2347639764
531900,47.4445735409,67.5370802441,59.5036566681,51.3561834667
532800,47.193308319,67.9114234389,59.0823627943,51.7563395565
533700,47.0224386598,67.9614414822,59.2082657172,51.1848907812
534600,46.7258382984,67.8914024901,59.311611137,51.6040051931
535500,46.786268387,67.8409676885,59.2331892881,51.2342730219
536400,47.1961375541,67.4816261364,59.6186184977,50.9004767847
537300,46.8922103881,67.2291976645,59.1972564007,51.0391648007
538200,47.275132826,67.5290840971,59.5227778796,51.0041988036
539100,46.7785616681,67.307234292,58.9449210707,50.9439772404
540000,46.6226004272,67.4931925437,58.9669940992,51.2004030295
540900,47.1154090433,67.3292813335,59.2592935932,51.2382252691
541800,46.5676445616,66.883973344,58.4844233179,50.6607714724
542700,45.6081056814,66.6480756823,58.2748763406,50.412596202
543600,44.7848770428,66.07803136,58.2743046463,49.778807957
544500,44.3033087823,65.2281155249,57.2478518656,49.4740537744
545400,42.9890976681,65.0267408505,57.2034168349,49.2744131062
546300,42.101397062,64.4766538111,56.8868980584,48.3037637322
547200,40.9149197422,63.7094787178,56.2729323665,48.1432370342
548100,40.504871791,63.5380292856,55.9354290125,47.8283895837
549000,38.9611925436,62.5992021357,55.2140940143,46.9513088735
549900,39.0760764107,62.4613759913,55.2228549766,47.0662658156
550800,38.5050663741,62.4549916343,54.9466426814,46.9968605068
551700,38.4285987267,62.0352507227,55.0220812478,46.693027545
552600,38.3480289023,61.8593300345,54.6405212254,46.6930432955
553500,38.1426452909,61.8721756574,54.658495773,46.4564291464
554400,38.0769891066,61.9182667847,54.3116459563,46.1233850929
555300,37.8537309993,61.7793787,54.6409197909,45.9558352297
556200,37.734470222,61.4857661152,54.3178154759,46.0524163291
557100,37.9221411683,61.6671946105,54.562628148,46.2941938614
558000,38.4946879449,61.6682523524,54.2697743682,45.6704684393
558900,38.0743569094,61.9656805008,54.7828065891,46.1731707426
559800,38.7100056742,61.8989683477,54.3969496725,46.3695812968
560700,38.5634010758,61.8265165068,54.6458549113,46.2375832874
561600,38.2055975483,61.2168375705,53.8611421773,45.1322180606
562500,38.2175963439,61.6963499259,54.3779578815,46.3404798556
563400,38.1679350352,61.4668433423,54.2935869174,46.1403433631
564300,38.7503329012,62.0778003451,54.9452292336,46.4543292253
565200,37.9866544344,61.8507464265,54.4154171674,46.532513801
566100,38.5512163637,61.9296464822,54.7655054089,46.4333252406
567000,38.9974628132,62.1028176481,54.671006363,46.4295853956
567900,38.5032893342,62.6792011262,54.581480947,46.2477738115
568800,38.9664929181,62.3429640504,54.7086755256,46.476508561
569700,39.2138024092,62.635718654,54.9032308467,46.8183070356
570600,39.2602854029,62.6803305267,55.1926568304,46.8440451922
571500,39.5671171689,62.571571337,55.6273203606,47.0458524255
572400,39.7997789394,62.7563748486,55.5167922415,47.3654626554
573300,39.7861746932,62.721447812,55.3738855809,47.510654186
574200,40.4875737137,63.5554209643,55.6144857122,47.3376613203
575100,40.3724515828,62.9320992065,55.8614843561,46.958443124
576000,40.2395873616,63.1743175401,55.769909087,47.7461878169
576900,40.8398472022,63.125258369,55.8668772203,47.1807218817
577800,40.1403159636,63.0608043139,55.6730354864,47.3068244885
578700,40.0357226004,62.9378197345,55.6036932324,47.0628894346
579600,40.286866373,62.8953307477,55.5640481521,47.3722379508
580500,40.2445335348,63.7897691972,55.2962235216,47.5019730162
581400,40.1568622931,63.3666815193,55.9086063389,47.5567316281
582300,40.3242035951,63.7633048579,55.7267082322,47.7248441105
583200,40.322991838,63.4342905232,55.872642066,47.8935344765
584100,40.280175158,63.4257701122,55.7317649159,47.348070805
585000,40.1810714051,62.9239882237,55.2062406024,47.8397426596
585900,40.4635805802,62.9824414276,55.8517939003,47.4928109883
586800,40.8281221854,63.7650204258,55.7734916661,47.5816131256
587700,40.6112933148,63.6701274353,56.3131175761,47.9498251098
588600,40.4817176253,63.141513141,55.3476858616,47.5156005111
589500,40.6989747594,63.8135619268,56.4341196456,48.2391103666
590400,40.7875078413,63.2756024251,55.8671204747,47.7292202587
591300,40.6674393982,64.0011089906,56.1854917025,48.0497058145
592200,40.8802378314,63.7299850156,56.5047660384,47.8605303862
593100,41.0802437432,64.089548858,56.6797930228,48.3602115691
594000,40.8822117097,63.8456331265,56.6813848347,48.1839614398
594900,41.2918582082,64.4091119459,56.0680246411,48.4881837502
595800,41.6986918411,64.2491974501,57.24036468,49.2477712225
596700,41.9897518458,64.703110608,56.7685456203,49.1859670463
597600,41.78548925,64.7211167809,57.1067246635,49.0620489981
598500,41.9113637338,65.181468847,57.3985471759,49.1030341615
599400,42.0738930253,64.9113418427,57.3823717665,48.9830639569
600300,42.5944935204,64.6903542891,57.3900362135,49.3375754053
601200,43.7005831651,65.4053393628,57.6489459366,49.395805626
602100,43.9135331359,65.7638309654,57.6452620912,49.3233512486
603000,44.683932951,65.9591954686,57.6953979439,49.5325914783
603900,45.2341401749,66.006176336,58.0916639213,49.8215736313
604800,45.6871757083,66.0069536824,58.2118995159,49.7660252259
605700,46.0185827552,66.2750043486,58.5834037719,50.1726764893
606600,46.6291582253,66.780667036,58.5094199683,50.7630365632
607500,46.6366785834,66.8004867885,58.6002786525,50.7260207035
608400,47.1141029412,67.2302527851,58.8947996503,50.851117959
609300,47.2166040313,67.4276242836,58.6203884044,50.6687744676
610200,46.8612532529,67.2333077048,59.3600872534,50.715788414
611100,47.121434563,68.1046862456,59.5504736102,51.3001317314
612000,47.3152995793,67.8239073671,59.4543162523,50.8737026633
612900,47.3160417365,67.5540995085,59.2307201255,51.038699577
613800,47.2203287282,67.4378792011,59.243715547,51.2307373403
614700,47.7333978398,67.6814238219,59.2701797152,51.201899494
615600,47.5134591487,67.6479527522,59.4637952087,51.3762158515
616500,47.3508756746,67.8597804662,59.2771627782,51.2712212973
617400,47.9943296685,67.9716526886,59.6182461321,51.3914705066
618300,47.930198313,67.9175350198,59.7174056789,51.2977047131
619200,47.6205518533,67.8379809178,59.2543997206,51.0594898809
620100,47.1302848653,67.3853440554,59.2904324193,51.3228800762
621000,47.7775767803,67.7909642221,59.1876954849,51.3642957809
621900,45.8065110223,67.1796301939,59.4260028855,51.4582390515
622800,45.5684736777,66.9616107003,59.3658256126,51.3289905962
623700,45.7495367891,66.7303998408,58.9451410078,51.3169899788
624600,45.8153833135,67.1096328268,59.3696973781,51.4393808658
625500,45.3337595726,66.9295156093,59.1664675593,51.0308990948
626400,45.2801483398,66.8398584547,59.2649144779,50.9397209393
627300,45.5172461595,66.3536023635,59.0235777379,50.9480369202
628200,44.7575205086,66.0185023426,58.1377409903,49.7699608143
629100,44.3669909518,66.3601259466,58.0328604798,50.2701231362
630000,43.822112884,65.5384957242,57.9150739395,49.6412333931
630900,42.942997933,64.7850883164,57.6230213088,49.4156240258
631800,41.6794699424,64.8324753184,57.2470331525,49.2075073195
632700,41.3718362883,63.844042365,56.3493479239,48.1415065122
633600,40.2150749491,63.6029915634,56.1650758449,48.1278722344
634500,39.6676730908,63.088955811,55.6066230937,48.0208837158
635400,38.5484032187,62.9304290654,55.7178121534,47.7099743544
636300,37.2164073166,62.1025996639,55.0603868008,47.073238186
637200,37.2906559721,62.0119903977,55.2532181393,46.9818941194
638100,37.5089195807,61.7296216282,54.8681099186,47.0465742974
639000,37.1880529907,62.2033735393,54.8804430963,46.870692142
639900,36.5161110638,61.4676522609,54.3194504188,46.6181687518
640800,36.5087121155,61.606184874,54.3214113878,46.2040810881
641700,37.1277090976,61.7435778041,54.8150531735,46.1527248826
642600,36.9168918318,61.1444395834,54.5174447816,45.7644270841
643500,36.7408957043,61.2335178593,54.2864765461,45.9251960554
644400,36.5578751208,61.3644188098,54.6607133416,46.4689434598
645300,36.8288300304,61.0555693156,54.6982725256,46.0754472424
646200,37.0118678067,61.8406152936,54.6361872077,46.388609341
647100,37.100557688,61.1936974117,54.3671639365,46.1483119766
648000,36.2503739183,60.7459823481,54.2934967601,45.6336012117
648900,37.0092009134,60.9798019924,54.2006695783,46.4573400936
649800,36.807727222,61.6220841313,54.3219855074,46.1256949663
650700,37.4194840322,61.8923271577,54.7895052554,46.5222164769
651600,37.4586737255,61.3173867933,54.4246557501,45.9631686931
652500,37.0473653621,61.853111808,54.5559681474,46.7579321592
653400,37.4672498096,62.0586052705,54.8627776078,46.4990707218
654300,37.4020602149,62.0769229285,54.723412237,47.2400180673
655200,37.4766491354,61.8390820372,55.1137236249,46.5764262948
656100,37.4118539742,62.0742678942,55.1653157134,46.429672986
657000,37.7876742102,62.0698452521,55.0875593202,46.9016883789
657900,37.9874644259,61.8801830611,55.217102565,47.3064802877
658800,37.9771594336,62.61296616,55.6057343284,47.1835602963
659700,37.9959121075,62.6437411465,55.3166078403,47.5130298817
660600,38.656624231,62.7462439664,55.574892195,47.2040388028
661500,38.4756788411,62.2526198978,55.138062087,46.9160365263
662400,38.2956284897,62.6473990724,55.254467732,47.3837582376
663300,38.4133264355,62.5959732727,55.6897634068,47.4408838231
664200,38.4911299273,62.2846084475,55.2395846359,47.1014940788
665100,38.3932318899,62.3218376817,55.4971787752,47.0049894068
666000,37.7238636593,62.3597072715,54.9714631701,46.9430910222
666900,37.9962094476,62.6684936759,55.6638119595,47.1734851134
667800,38.0103233148,62.46878193,55.1794645276,47.1275760586
668700,38.4832338549,62.3659548161,55.1810029779,47.3796794579
669600,38.2191759892,62.3510683048,55.5895406777,47.9649428295
670500,38.2409540177,62.3676473175,55.4040965709,47.1567218942
671400,38.0028197752,61.9905039148,55.3327826227,47.3415640942
672300,37.9673616474,62.1405644127,55.0050407115,46.6532454265
673200,38.1413503095,62.4454841798,55.8425291534,47.6675172761
674100,38.3570122493,62.7165132222,55.4935556136,47.5598340795
675000,38.5462332441,62.6349570717,55.3562737906,47.6749041826
675900,38.8809731639,63.1730256974,56.1597783091,47.9972491021
676800,38.2961352093,62.491396408,56.0199699374,47.9367535405
677700,38.6237868923,63.2434557894,55.6517521554,47.9089292078
678600,38.9312972687,62.7790548664,56.2740670247,47.8027803591
679500,39.0913598341,63.2505334863,55.6743566733,47.9492939704
680400,38.4003410158,63.0248798524,56.2711233393,47.6048552876
681300,39.1344853403,63.7077664214,56.6953870265,48.4798653343
682200,39.1630439918,63.7487456212,56.5415073227,48.1078982262
683100,39.863379359,63.7188671052,57.0588684967,49.0267638661
684000,39.3615651847,63.7740153897,56.4194347302,48.5238931863
684900,39.7281255542,63.9585811095,56.9647759505,48.4638572447
685800,39.9129575239,64.2237424117,56.5723993285,48.8730918673
686700,39.6982821889,63.918463755,56.9544667428,48.7327736736
687600,40.4952220677,64.2334344363,57.597435898,49.0217823267
688500,41.0287985183,64.7583223347,57.2971002811,49.4574812446
689400,41.6795441208,64.5023324791,57.4953486786,49.120852261
690300,42.0326258379,64.9619131934,57.4831014179,49.6306019265
691200,42.7965594033,65.2902311313,57.8208984206,50.0802961517
692100,43.2408476168,65.4881005714,58.0776210795,49.8406885624
693000,43.7117030486,65.67736967,58.1797841625,50.126040629
693900,44.166060755,65.5430124424,58.3924997516,49.8678694366
694800,44.2083931977,65.7469784032,58.5342782574,50.3964302957
695700,44.467962541,66.2427959281,58.6589377383,50.6439984446
696600,44.4224821967,66.369442262,58.6484626498,50.3054952558
697500,44.6288530589,66.0976007243,58.6658264544,50.6373932417
698400,44.9112148787,66.397019213,59.1820546301,50.6441377727
699300,44.6891511784,66.1930237929,58.7142205522,50.3976784623
700200,44.8791793626,66.4743119866,58.9447789949,50.7293360708
701100,44.8871916472,66.4798418706,58.6953401421,50.9736299437
702000,44.5572828559,66.8230395245,58.7978874459,50.6465179388
702900,44.7708774056,66.5036864658,58.8905634268,50.3330984796
703800,44.8753200859,66.5274692639,58.9600451921,50.955480517
704700,45.2103042679,66.7883875846,59.2670403257,51.3218833073
705600,45.0987835425,66.8071775656,59.1279699362,50.7011616955
706500,44.5891916203,67.0685302922,59.0125139335,50.971187505
707400,45.0806432046,66.7277148743,59.1998205372,51.151055057
708300,45.4639735286,66.5811054942,58.9288986592,50.8566534054
709200,44.6840239506,66.7201988269,58.7283092899,50.6720431327
710100,45.1360811371,66.5270750398,59.1356928475,50.9584491366
711000,45.353937004,66.8606436392,59.1802483114,50.9996128258
711900,45.0939733826,66.6283978459,58.8140424876,51.0652707988
712800,44.8789031302,66.4311600561,58.8213032574,50.8671335861
713700,44.5806636705,65.8196344889,58.6716286735,50.6803767828
714600,44.1321352903,66.2032384681,58.1466871848,50.0117273606
715500,44.0889506794,65.4920956568,58.0818481979,49.8480854395
716400,43.7773050834,65.3810215877,57.5590422831,49.3097735675
717300,42.6016422919,64.6573013365,57.0549036453,48.8833893006
718200,41.6355342813,63.9840865339,56.2485683634,48.7795815017
719100,40.4130277044,63.4126056814,56.128427007,48.1102121467
720000,39.6793535902,63.0641599033,55.5978267202,47.1060587891
720900,39.4247701202,62.6414570185,55.0387744268,47.0692119118
721800,38.4571317081,62.1973782417,55.4484245316,46.79074107
722700,37.5676176938,61.6007494519,54.5081160519,46.3944306369
723600,36.3292551152,60.2868565262,54.3785045099,46.0133358058
724500,36.5397894968,61.1469331298,54.027507433,46.3204707561
725400,35.9086676817,60.9565611756,54.1523155685,46.3201787711
726300,36.1077364769,61.0945464821,53.7901906742,45.4706926355
727200,35.609197152,60.1951902705,53.8586323202,45.4555069356
728100,35.7888629489,60.787137613,53.4233422056,45.3013931974
729000,35.6743497081,60.5214419258,53.5036221029,45.3249445535
729900,35.347031974,60.2103080319,53.5258501909,44.9993044909
730800,35.6266252354,60.1519899609,52.8794989711,45.3240550937
731700,36.017187187,60.1038028109,53.8886453358,44.8376781641
732600,35.7743770682,60.6332610951,53.2825652985,45.3019634683
733500,35.7325420999,60.7068852241,53.6191286513,45.0190039094
734400,35.9302148002,59.893532804,53.1634664621,44.8151192065
735300,35.6503562711,60.3542877207,53.1584278266,45.2137500477
736200,35.9571314151,60.1554866841,53.7066926554,45.6682160171
737100,36.1359872381,61.2159267359,54.1444100468,45.9030731309
738000,35.6205189873,61.0562324435,53.7241333159,45.1081648899
738900,36.6693593098,60.5894025497,54.1350164082,45.816704759
739800,36.0167430985,60.8199199594,54.0675608069,45.6606152785
740700,36.3260127852,60.6799854322,53.6333809798,45.609628256
741600,36.4644189758,61.1726055672,53.940007522,45.503766249
742500,36.7069275555,61.2272675761,54.2555932423,45.8026425443
743400,36.5926738548,61.019250763,53.9405085212,45.8662127028
744300,36.0341634787,61.3458384331,54.6529954128,45.8581063101
745200,37.1524772959,61.3106232584,54.7091155641,46.2323761917
746100,36.9790768325,61.3112340718,54.5864206514,46.2975889152
747000,37.1295805974,61.951048904,54.5974329439,46.7374018632
747900,37.3025668451,61.7241007569,54.41185825,46.3784755584
748800,37.5634439523,62.0845225772,54.7918610268,46.835284207
749700,37.7460818796,62.1041999245,54.8728220877,46.9298913546
750600,37.4250154976,61.6812592929,55.1284402989,46.6673768
751500,37.5216774082,62.4425118031,54.8125233672,47.4592531345
752400,37.547442136,61.5530862896,54.8090947846,46.5385963769
753300,37.1041743655,61.820950531,54.9615414743,46.7631841302
754200,36.9048014701,62.0502801055,55.2004778344,46.8862033522
755100,37.5576331424,62.0360890833,55.0737561284,46.7768467345
756000,37.3736449492,61.9308842016,55.4064286505,47.0255582005
756900,37.5618363972,61.5339893784,55.1576978084,46.775635906
757800,37.0063182575,61.9668936587,55.0087203564,46.3532275907
758700,37.3279108499,62.244209434,54.7150139673,46.8312627039
759600,37.3800635711,62.4153456446,55.4825889553,46.8925213148
760500,37.8511567557,62.4485124169,55.3049349413,47.4979984363
761400,37.7280505672,61.8787811996,55.4245045923,47.0724095418
762300,37.9272667423,62.5865821285,55.7680308732,47.5853089341
763200,38.0888362439,62.7099264601,55.282016883,47.2521090329
764100,38.2120237915,62.4132776193,55.6523253526,47.4515956227
765000,38.1282132205,62.4715216978,55.5522634227,47.7352267558
765900,37.9183645361,62.5020920218,55.7483678463,47.5402312789
766800,37.9227631936,62.5838856282,55.8375920606,47.2204536979
767700,38.2130866363,62.9938574272,56.131681941,47.9216970362
768600,38.8610539245,63.2089579523,56.0155126637,48.0792385749
769500,38.8388786806,63.3033840598,56.3186830538,48.4515222273
770400,38.5069411877,63.2635906331,56.2858136064,48.2851288637
771300,39.2311776035,63.3783384432,56.762047485,48.2839405292
772200,39.2362970751,63.4530607086,56.4431291191,48.3930092535
773100,39.214560907,63.7955285688,56.7112553515,48.4826088236
774000,39.5225162626,63.7035193684,56.7316481519,48.6476889833
774900,40.1733196635,63.856901994,56.8157743252,48.7171672982
775800,40.9215815076,64.2118042457,57.1998057164,49.2644884794
776700,41.161675405,64.7959288608,57.3966335877,49.310990492
777600,41.986539013,65.2079086066,57.5482390656,49.6516808849
778500,42.9104079121,65.3970196927,57.3953470524,49.5009360668
779400,42.6234090215,64.9458497032,57.707832897,49.7493702148
780300,43.5474754341,65.60030153,58.3283570259,50.1379386001
781200,44.0598796402,66.0770113591,58.2130722316,50.0856002083
782100,44.1373276648,66.0577185765,58.5934539268,50.1637440524
783000,44.4695639898,66.1706708933,58.2157620909,50.0709466092
783900,44.4348099558,65.6012110254,58.5204494285,49.9803036609
784800,44.461715065,66.3937507494,58.6108533416,50.2408214325
785700,44.4015673919,66.1687899814,58.2867606028,50.6623381835
786600,44.4317434977,66.5393516662,58.9733055859,50.3992292821
787500,44.6585763257,66.5377200658,58.5715596974,50.5207871432
788400,44.857059034,66.2798997108,58.8398423109,50.6321071199
789300,44.8713661058,66.3829163493,58.8971741518,50.6795680698
790200,44.7989350304,66.6740184989,59.4401054591,51.039984238
791100,45.1755824661,66.5579724294,58.8181121744,50.7957165127
792000,45.2170964443,66.6648180052,58.9713940957,51.0649507823
792900,45.0888829867,66.6547397141,58.8410866909,50.8288477619
793800,45.4772640867,66.2712370704,59.4254824556,50.7363717277
794700,45.2136801297,66.6879849493,58.6263913576,50.6605837992
795600,45.2922786821,66.4963310353,59.3605393199,50.7135141636
796500,45.6730236045,66.5250733555,58.7808595928,51.1369574961
797400,45.471684597,66.6917744735,58.9941293739,50.9358388916
798300,44.9536716668,66.7131016476,58.667461689,50.567682753
799200,45.027932566,66.57329314,58.7590809337,50.757245827
800100,44.6973350891,66.5030037537,58.7442699852,50.3313195077
801000,44.1560452899,65.9672562612,57.9930774817,49.8372125616
801900,43.905813627,65.4102312988,58.2028156192,49.6797897619
802800,43.1161767549,65.4688291867,57.5300563417,49.2513104584
803700,42.9182720546,64.3337317652,56.9100199996,48.6253592583
804600,42.3920456967,64.3585361604,56.4976227364,48.5865002436
805500,41.353901136,63.3428356006,55.745949745,47.6504297662
806400,40.6302912134,62.7101714544,55.5745961144,47.3257162124
807300,40.0560577105,62.7430685836,54.9732828078,46.9192177423
808200,39.1633700723,62.1662724078,55.2516038667,46.6298560208
809100,38.1026732056,61.9521277163,54.6452348182,46.4151008912
810000,37.2529239763,61.5272596433,54.7444914075,46.2472478812
810900,35.9872460844,60.8430964743,53.9080026132,45.6985346323
811800,36.3904432783,61.0154514699,54.0741164096,45.8305370734
812700,35.9125803941,60.5437448454,53.7021918232,45.7405372479
813600,35.5714908555,60.3241933933,53.3861277207,45.2487929966
814500,35.5195126959,60.5483064517,53.4159937438,45.5568989722
815400,35.1860089962,60.0339801018,53.1966435732,45.1340927989
