Node,C92ICY6VWN,CBDWGRJVVL,CAKIJ91SJ7,C9EQAVY4YU
408600,38.9292284084,63.4248918743,56.0858124951,47.3197805009
409500,38.8024101496,63.289066511,55.9935245668,47.7031749591
410400,39.1695392138,63.4147171347,56.1379585293,47.8592690419
411300,39.3455970354,63.2881182083,55.9287124396,47.6089385912
412200,38.7579761301,63.2768382831,55.7498790147,47.4531987972
413100,38.4633806411,63.5733069396,55.9889528226,47.8412508456
414000,38.7946064731,63.410503551,56.0695532704,47.8719482291
414900,38.8468786825,63.4887220098,56.2798715983,48.0441187296
415800,39.0595695938,63.6014519098,55.9315083757,48.0012124369
416700,39.665001441,64.0580306413,56.4066237495,48.3978358719
417600,39.1330721083,63.3345009433,56.2620365081,47.7910846633
418500,39.5402581989,63.8199189082,56.4573570965,48.2348407417
419400,39.7291533984,63.787833781,56.3125086861,48.1618871999
420300,39.7106268805,63.983570435,56.4212993027,47.9642766557
421200,39.768842357,63.9751820087,56.5785415088,48.2352608142
422100,40.0588621186,64.1506101834,56.7060766992,48.2696064745
423000,40.17982363,64.3046508945,57.0246180882,48.8410638241
423900,41.0508035824,64.4326608468,57.7828563756,49.1679652645
424800,40.3058327955,64.3437317109,56.7252260781,48.6902057945
425700,41.7959221871,64.7076475262,57.5667427663,49.3536724769
426600,41.8643415242,65.5586613125,57.5892064807,49.2728165938
427500,42.0659715668,65.6355777454,57.6286221303,49.4147638502
428400,43.1818508913,65.8085708143,57.7897644318,49.2146833222
429300,43.795681549,65.9111706379,57.9114963533,49.7441644408
430200,43.6104222052,65.8953641552,58.1421598506,49.5490416801
431100,44.804505237,66.6590896972,58.5257964306,50.0699606816
432000,45.1324303167,67.0169555476,58.7357787827,49.8709430298
432900,45.1099532752,67.0084447673,58.8515208058,50.7272876222
433800,45.5790761566,67.2845599821,59.2100210275,50.8009148532
434700,45.5506271872,67.1554601386,59.0812656455,51.1952433685
435600,46.1960833209,67.4801737825,59.1778884781,51.5084667464
436500,46.2411536159,67.6000039158,59.6308753241,51.1598040732
437400,46.0096094776,67.443690677,59.1410771427,51.3756605664
438300,46.0172487059,67.5207758151,59.4445596305,51.5458024828
439200,46.4582244671,67.9969647859,59.9685086138,51.4129653447
440100,46.5080211049,68.1798699751,59.7359085019,51.9453927223
441000,46.8129676858,67.9511667195,59.4994730734,51.9670392266
441900,46.5717072955,68.2816633083,59.7115628932,51.661040661
442800,46.5215294935,67.7626020413,59.8577936597,51.4637888544
443700,47.2419713036,68.2748989407,60.4995677959,52.0232788575
444600,46.7281575674,68.1753489815,59.9464804881,51.8208209071
445500,46.9543412848,68.4519414101,59.9173765604,51.8516842621
446400,46.7994004009,68.0926744615,59.974609784,52.1084504895
447300,46.9948764246,68.5128357155,60.2023422308,51.7641755275
448200,46.7576038204,68.1093567575,60.1692574812,51.7976900532
449100,46.8986173708,68.5795037161,60.4585395502,51.946595409
450000,46.9123701852,68.146193889,60.0032298416,52.0844881789
450900,47.3324786192,68.3026052289,60.3083799834,52.4035886255
451800,46.5352815084,68.5143772113,60.339232988,52.0213822991
452700,46.5835604615,68.1131154781,60.1425711088,52.2409413392
453600,46.5224748913,67.9794684706,60.187870372,52.1346921403
454500,46.5424577395,67.5064123594,59.7537550543,51.783078538
455400,45.8513471929,67.5383479027,59.4097863454,51.3239426106
456300,45.0936583635,67.3671242909,59.3576982995,51.1369637876
457200,44.2408928367,66.579320917,58.923495901,50.2818525724
458100,43.1646954915,65.9476903393,58.4413041017,50.1529504123
459000,42.4783859776,65.5636444012,58.1600101394,49.8389444288
459900,40.6349487617,64.4803418481,57.1581392157,48.6794589483
460800,39.9183062638,64.1638003307,56.6793286809,48.4913761958
461700,39.3063140672,63.4622498377,56.2980022442,48.1773054537
462600,38.9151658961,63.486353094,56.5158182434,48.2839179268
463500,38.7430349933,63.7040952419,56.2002282422,47.8708778908
464400,38.4814901644,63.3102266536,56.1186659638,47.7865280389
465300,38.4950130099,63.4412069425,55.6221535401,47.6584109093
466200,38.6812967541,63.0685822336,55.5901255532,47.3346052302
467100,38.7226259243,62.3818787697,55.2759427952,47.3227773574
468000,37.7413919931,62.3685934499,54.5685471829,46.901960565
468900,37.1000953347,62.3226618904,55.2209949557,46.9144364949
469800,38.1095507469,62.4462260792,55.0727426395,46.8927714077
470700,37.5992238118,62.5832267405,54.9049635627,46.6423884172
471600,38.0046684542,62.3729404863,54.826938137,46.6654702319
472500,37.862162175,61.9746077349,54.8850034414,46.2633077333
473400,37.715030841,62.0313559061,54.7336286631,46.5026998846
474300,38.0700795052,62.2619929284,55.3239953131,46.7802984775
475200,37.672172208,61.9437452161,54.4716059537,46.3921003052
476100,37.7920622035,61.9517211904,54.980980897,46.3585455571
477000,38.076991617,62.4690492947,54.8229422881,46.8625820337
477900,38.5197858475,62.7384504154,55.391314242,47.2264584366
478800,38.1499321506,62.4001712116,55.023026712,46.721962441
479700,38.3540228889,62.451055196,55.3055371432,46.6661440022
480600,38.8457785968,62.4608447604,55.1006804815,46.9168401689
481500,38.1183016938,62.2336593574,55.4548377683,46.6540650733
482400,38.2472913445,62.7951007123,55.489347676,47.2961888118
483300,38.7791763933,62.176524648,55.6618555177,46.9622415257
484200,39.3267608405,62.8880225453,55.3319140638,47.3901868159
485100,39.3169623352,62.981432516,55.9041048595,47.3531550788
486000,39.0608915167,62.8761536057,55.9176388192,47.4946855084
486900,39.2324268902,63.5671827602,55.9993624153,47.6682444213
487800,39.5070415506,63.1935340569,56.0371777747,47.7535101613
488700,39.2088073296,63.2379267526,55.6009434117,47.5401428491
489600,39.3353807362,63.2468596843,56.1744270721,47.9891263281
490500,39.7034011946,63.6035636616,56.3595619732,47.799379785
491400,38.9499618599,62.7325746898,55.8490896856,47.6461037784
492300,39.5976986275,63.4368551352,55.8888485124,47.9441818277
493200,38.8873039211,63.0491524261,55.8424529073,47.1937407445
494100,39.4938541133,63.4790123044,55.9624943093,47.8662092657
495000,39.2554209857,63.4964983763,56.1811815843,47.8572609405
495900,39.134532978,63.7529341238,55.9928701061,47.6333563258
496800,39.3494431271,63.6307683608,56.6463062776,48.0295310013
497700,39.0837783596,63.6585038692,56.2677465961,48.0511498893
498600,38.9508650743,63.4394204126,56.017062006,47.9490246578
499500,38.9506977809,63.3898579244,56.456422896,47.6724085736
500400,38.7227405041,63.1708509177,56.1140854862,47.890525772
501300,39.5616533187,63.5589231862,56.4499960649,47.9788648904
502200,39.4832738405,63.2731012409,55.8549354362,47.8692624442
503100,40.1328284654,63.9165254117,56.7799065415,48.6133356102
504000,39.6521228911,63.6933559606,56.5660197815,48.0924233105
504900,39.9742859976,64.4536289798,57.0159422199,48.4204160749
505800,40.0535425488,64.0380677059,56.5682674531,48.8016280734
506700,40.2758905444,64.5631119054,56.8343231465,48.6717170592
507600,40.087871532,63.7774187208,56.7965564555,48.5472017132
508500,40.7482005552,64.53046876,57.2220962917,48.9935410794
509400,40.6020606138,64.2867074601,57.24307458,48.7552262812
510300,40.4833916407,64.8592732711,57.7894525252,49.2367662151
511200,40.6505465936,64.6466964972,57.5725554017,49.0159195248
512100,40.4653731449,65.0090167446,57.2971579767,49.0916685155
513000,41.4453717393,65.2182670498,57.770956166,49.7393032692
513900,41.9236280761,64.9748848603,57.7457591425,49.3544481247
514800,41.9936155731,65.4099287862,57.6112265832,49.2108793776
515700,42.9215987288,65.529974492,57.9665391194,49.812126263
516600,43.6723280563,65.9666310133,58.1946316286,49.8778370092
517500,44.1324941971,66.1384818977,58.0484534995,50.082998777
518400,44.9997643631,66.3046584949,58.1167491052,49.8937548302
519300,45.3763469541,66.5923214174,58.584351558,50.5184893352
520200,45.7539149265,67.0201777396,58.9032092125,50.863490692
521100,45.7397907569,66.9520263361,59.4220989707,50.9106874708
522000,46.253742289,67.4000999431,59.28939227,51.3473765941
522900,46.5977787077,67.5707039396,59.3982145969,51.3859528811
523800,46.6232879282,67.8555419222,59.7173586759,51.6944047193
524700,46.601892016,67.6625349773,59.2372853753,51.5741763326
525600,46.3888614871,68.4046105067,60.0351900524,51.6771160668
526500,46.1966991618,67.7563663844,59.7262068619,51.6714980192
527400,46.7611846823,68.2834040022,59.7949943689,51.8960667732
528300,46.5231989093,68.3743253032,59.9261978747,51.5368951363
529200,46.88829746,68.0042143812,60.0109996877,51.6811590655
530100,46.5801471371,68.3165775085,60.2183719903,51.9763340785
531000,46.7554993499,67.8164765535,60.1646151096,52.095524361
531900,46.8917862821,68.1839310199,59.8314583035,51.9901629526
532800,46.9575778869,68.2916667094,60.266629726,52.1846551562
533700,47.0094502117,68.0501397798,60.0688139662,51.8558134751
534600,46.7257373626,68.4687284393,60.0571265899,52.1292783569
535500,46.6238037631,68.4904484735,59.8538162124,51.955997321
536400,46.6243425064,68.0611863006,60.2038287051,51.8215304686
537300,46.4478262177,68.3179524591,59.9706620019,51.8055791116
538200,47.2656520978,68.6034876744,60.4563536983,52.3054503333
539100,46.6826841896,68.3455596688,59.9039735512,52.0912680145
540000,46.4673097034,68.1016083523,59.5529381203,51.7135156414
540900,46.3244100832,67.6834980733,59.5901112051,51.3165765339
541800,45.7574634289,67.8422434575,59.7511890504,50.9060087582
542700,44.982030938,67.1459024388,59.5169441566,51.1424357865
543600,44.2864023543,67.1766767526,58.707535096,50.6597480868
544500,43.629975991,66.3520688784,58.7127273972,50.5002247521
545400,42.8864400669,65.954519035,58.2599697827,49.8119534757
546300,41.6608536578,65.046326519,57.2076361673,48.9262349453
547200,40.470545462,64.4921311084,56.946057764,48.9385934808
548100,40.0091543738,64.0995923025,56.7096022781,48.5921729275
549000,38.0365621382,63.3230938769,56.4586523231,48.568498529
549900,38.3361093215,63.4105291802,56.0017287045,47.6571696697
550800,38.2359994887,62.9373050005,55.9245302568,47.6990405806
551700,38.2243558166,62.9010620101,55.7012516468,47.7946355894
552600,38.0916466554,62.771616267,55.6116539822,47.5042091525
553500,37.7825379417,62.2774418139,55.4244614688,46.9800634175
554400,37.5275826017,62.5208484129,55.1192133803,46.8289127469
555300,37.8034286829,62.3073416608,55.1482204811,46.6490133412
556200,37.7279112367,62.1548412998,55.0659915531,46.7290586534
557100,38.174099543,62.5159171188,55.2549099672,47.0761559332
558000,37.7956153538,61.9161543108,55.2158148539,46.4876694948
558900,37.8035761316,62.2185514681,54.7244992643,46.6575215566
559800,38.0477959133,62.5937862777,54.9633906607,46.6086954283
560700,38.0913017882,62.1313622553,55.0036918561,46.976673324
561600,37.4277280449,62.1843183461,54.7892117944,46.3368478258
562500,38.1844657977,62.6181743079,55.1426213979,46.6012696774
563400,38.0457559739,62.6661212254,55.1681077043,46.8130796159
564300,38.2926033029,62.6662661072,55.6369535613,47.277816816
565200,38.0695096832,62.9865888197,55.0659656641,46.9365112603
566100,38.1097771442,62.7333856876,55.2109176832,47.3556272396
567000,38.6362418274,63.1643392594,55.2458143618,47.4707185881
567900,38.5266721371,62.7289929305,55.3237799344,47.4203971495
568800,38.8049235575,62.7121565991,56.1038408812,47.4030503965
569700,38.6330282458,63.253293887,55.6722864025,47.514027296
570600,38.80701398,63.1412426709,56.1255882951,47.482919124
571500,39.0867663379,63.4874452565,56.0417285437,48.2192015153
572400,39.4996822195,63.4580247625,56.2990762098,47.6733176286
573300,39.8247042825,63.591980352,55.9237109099,47.6862339702
574200,39.7703553166,64.1260928015,56.5962589796,48.4552691265
575100,39.5020907246,63.6906369022,56.3291811049,48.2209529863
576000,39.8846346707,63.9404204232,56.3583521534,48.4847611777
576900,39.8542098845,63.9135911988,56.6455941635,48.330525537
577800,39.8328498709,64.0269523645,56.2366929946,48.4008567457
578700,39.5831100364,64.0272888194,56.1111295511,48.2513133032
579600,39.6138407134,63.9095063266,56.138656167,47.9495601461
580500,39.4621959317,63.677968263,56.2531187841,48.24758506
581400,39.5527062354,63.7427309268,56.7276855634,48.1038819242
582300,40.0131031851,64.6281503526,56.878083274,48.5036373477
583200,40.0374577892,64.4302587348,56.9549002234,48.436727671
584100,39.9547460682,64.4661121923,56.6049434525,48.4217933247
585000,39.4275218781,64.2160061495,56.7243801824,48.4716610412
585900,39.7582544173,64.3127802585,57.1771968199,48.7355156265
586800,39.7859079818,64.2378561955,56.9935958037,48.7191221433
587700,40.1211664378,64.4558117771,57.3360235696,48.8351720997
588600,39.8209300573,64.0622494514,57.243141637,48.7343185651
589500,40.3854718487,64.5407023158,57.231552373,49.2836879428
590400,40.0163577106,64.4454449839,57.2052573105,49.0684809629
591300,40.3040698248,64.6808256984,57.1794126306,49.1000099732
592200,40.3067428721,64.4792578175,57.2742386174,48.8874249382
593100,40.2577472766,64.843754296,57.4982136558,49.0529390272
594000,40.8769369009,64.9869780668,57.4032485856,49.2067080126
594900,41.1238464808,64.7989985816,57.8591175488,49.8614048471
595800,40.9238868599,65.4940178494,58.2015877826,49.9845210633
596700,41.1479031568,65.5361768528,58.2935567481,50.0176137648
597600,41.2070182497,65.2424395729,57.9532100146,49.7895408935
598500,41.1011426251,65.5873912051,58.138555488,49.9425288271
599400,40.9715565747,65.4420901151,58.3606041983,49.7952302856
600300,41.9279287537,65.7982134107,58.3766755144,49.9480160307
601200,42.4024910215,66.0720834903,58.5233364164,50.4525414731
602100,43.1735678267,66.2407986804,59.003091661,50.3467824725
603000,43.9357023633,66.4746134329,58.6487787352,50.6184037736
603900,44.5213079285,66.9491483138,58.9249095174,50.5539272662
604800,44.8003189041,67.370311637,59.4197327071,50.9705238265
605700,45.7467452033,67.4110551343,59.5771659108,51.1323677407
606600,46.2475227777,67.5362351175,59.752899708,51.4646605906
607500,46.6439922035,67.3738505072,59.5250940172,51.7192647165
608400,46.6948414223,68.0973227681,60.204100753,52.1504365051
609300,46.8513721982,67.974709358,60.2231123821,51.6877020544
610200,46.7414744914,68.5365243463,60.5419692173,51.6393633605
611100,46.5796913802,68.5651309123,59.9962817547,52.1233201064
612000,47.116131173,68.4184532881,60.7571334957,52.3263919679
612900,47.4574061909,68.8079479868,60.2686512101,52.1446157193
613800,47.2128902635,68.4877076922,60.3979815043,52.2856619784
614700,47.2224917344,68.6755232447,60.6494563845,52.5848721646
615600,47.0476641621,68.4917055446,60.5607700378,52.5675529671
616500,47.0851415458,68.8795247299,61.0169238873,52.6807094728
617400,47.1704683469,68.8465624823,60.7750858869,52.4572301387
618300,47.2561343395,68.823375708,60.4252827983,52.6563835913
619200,47.6968537344,69.0046761654,60.6215640132,52.6980647187
620100,47.5302394677,68.6826399834,60.9749041637,52.5457899196
621000,47.4158096927,68.7306853342,60.9303132415,52.630035205
621900,47.8569186257,68.7294773664,60.5841710385,52.8613352953
622800,46.9393078023,68.8639212796,60.6299910085,52.6746109256
623700,47.0710567944,68.8585871875,60.1482655626,52.6452660386
624600,47.3812177387,68.6096508539,60.7421507072,52.6277397961
625500,46.9535126946,68.5668411938,60.6445070454,52.2429494959
626400,46.9995007729,68.605017514,60.0659344218,52.0934035066
627300,46.9010880027,68.2092057756,59.8086807138,52.1917252117
628200,46.6785405882,68.2427324863,60.0809296857,51.7879456032
629100,46.607450214,67.4829283356,60.0662232547,51.9282438462
630000,45.5692243972,67.4263101475,59.2548526714,50.9104888111
630900,44.2895886333,66.4760956003,59.0952306217,50.6666884692
631800,43.7228436388,66.402205833,58.664540893,50.4640029279
632700,42.2884484292,65.4634280306,57.6028345323,48.9930314596
633600,41.7087864115,64.9780666568,57.1961242356,49.2958316369
634500,40.954319975,64.9353032906,56.8568084434,49.0647285596
635400,40.4932757485,64.1191572376,57.3035547911,48.7650423442
636300,38.9694141896,63.4680926332,56.4125528324,48.0383033441
637200,38.7462594546,63.3852635164,56.3385499222,48.1839631092
638100,38.6163570691,63.3202070115,56.3636726949,47.7120288111
639000,38.1503415737,63.1275754063,56.1051628885,48.0758605743
639900,37.9101431728,62.7828382302,55.4292168147,47.4445153289
640800,37.9101953892,63.1422128715,55.4663269918,46.5634570884
641700,37.8711977036,62.7311508563,55.5097167118,47.0870877003
642600,37.6830176276,62.4388432186,55.086746452,46.9120877298
643500,38.0311945796,62.5772423538,55.4721319908,46.9536310429
644400,37.9749412662,62.3869865542,55.5312898542,46.7551709737
645300,37.8649843286,62.1332163809,55.1508300385,46.6920297965
646200,38.6219393556,62.5962335415,55.5015899754,46.7563969462
647100,38.4231430278,62.4800377495,55.2518063515,46.9100281174
648000,37.411402452,62.1329187899,54.7413421087,46.562332644
648900,38.1006347374,62.5052259176,55.3211898949,46.7009205348
649800,38.0017094616,62.8664024494,55.5044039487,47.2101639566
650700,38.2327760474,63.09573047,55.4836742859,47.2502004928
651600,38.0986087718,62.5160463588,55.1708555004,46.9350468429
652500,38.7090506772,63.0083040151,55.3330975605,47.2734151977
653400,38.2777276835,62.51597607,55.4003877574,47.3124171205
654300,38.5441202377,62.9395680017,55.6848793953,47.2287587277
655200,38.3740235557,63.0872958891,55.5620238361,47.3865933106
656100,38.2724088855,63.379146313,55.9543242466,47.5033466962
657000,38.5664277606,62.9917212503,56.0344699579,47.5586785206
657900,39.0764716034,63.5840821344,56.2991711906,47.7240283999
658800,39.2375753221,63.5441926538,56.2577193111,47.9709706176
659700,39.4233064784,63.4168366789,56.2411961022,47.8036408201
660600,39.8245536008,63.274441601,56.4734637721,48.0530829941
661500,39.369420606,63.6775338094,56.1892102833,48.274750761
662400,39.7669710981,63.6999234173,56.5411627055,47.9511678175
663300,39.9589316906,63.4331761716,56.4139410467,48.3253365845
664200,39.3568386407,63.0312582936,55.9997279577,48.0182519336
665100,39.4422805619,63.6612650694,55.9224218707,48.3759788129
666000,39.3764484983,63.3427075224,56.46387573,47.6854207608
666900,39.5979746124,63.9735340211,56.5953083569,48.2431276027
667800,39.4345543083,63.9981738348,56.4449452054,47.7977937447
668700,39.7117072334,63.6427007512,56.4080238946,48.0752973838
669600,39.81883726,63.6659297903,56.864920931,48.6167287444
670500,39.6101401634,63.6544308566,56.5009467974,48.2178673214
671400,39.405128886,63.8823987238,56.4808906363,48.4777393178
672300,39.1373178065,63.6657609897,56.6877153462,48.0948276748
673200,39.3305313452,63.7359910913,56.3591683596,48.3402937031
674100,39.8493672851,63.6976969186,57.02458179,48.1877755246
675000,39.5110293951,64.0619641309,56.6566523673,48.3872998109
675900,39.5114034827,64.0627769762,56.7831567386,48.8474493776
676800,39.8386876434,64.1049319336,56.9988826569,48.5208843244
677700,40.3701986967,64.6590365326,57.1380943507,48.9154511533
678600,40.1228234719,64.4958983095,56.9774466982,48.9134287962
679500,40.0676682346,64.4116840492,57.3686413417,48.7011120424
680400,39.8716317125,64.0572677053,56.8688277855,48.6539557312
681300,40.4492073066,64.5022479419,57.4335103127,49.149075869
682200,40.4636227087,64.735589306,57.3415550881,49.2060523069
683100,40.650231879,64.8067752544,57.9626032844,49.1949907447
684000,40.8453515471,64.7502737738,57.5860597045,48.9199240552
684900,41.0153892679,65.0316545677,57.276041282,49.4929504693
685800,41.1103980279,65.2150060802,57.6007436148,49.2626511614
686700,41.3964130488,64.9677070116,57.8019473471,49.4215601254
687600,41.8565704494,65.5877372501,57.9427759446,49.8255223321
688500,42.3842657825,65.9537714642,58.2097157489,50.1273748177
689400,43.2643872152,65.8939546072,58.6931678798,50.4225764634
690300,43.659376021,66.6522083578,58.5383213079,49.7939363865
691200,44.1456892657,66.6624370336,58.6719910856,50.5099198098
692100,44.8390004146,66.9321993683,58.9835665217,50.938520745
693000,44.7600324662,67.0401081302,59.4848260486,51.1167372943
693900,45.4459342874,67.3539995031,59.1277044981,51.2400872729
694800,45.793485812,67.4274210265,59.7601499455,51.4463069562
695700,46.343389586,67.7538907605,59.7259949248,51.5143776005
696600,45.7468954231,67.7905238473,59.6800104772,51.4345574776
697500,46.3647025997,67.6015096789,60.1807770981,51.7169261955
698400,46.1427629636,68.1254840205,59.9238746269,52.1810686618
699300,46.1210986261,67.89455104,60.0974130755,51.5899072815
700200,46.429215672,68.1106323703,59.7472978384,51.9899159201
701100,46.2577055468,68.0886008077,60.0188471594,51.8161090119
702000,46.4090159061,67.8219001233,59.9069868076,52.2803305356
702900,46.5747288907,68.3238415757,60.4766923742,52.2178379664
703800,46.4756097203,68.1457583511,60.3601641178,52.0584419744
704700,46.6141845016,68.3577368523,60.2147197748,51.9717566985
705600,46.7571464384,68.5196560175,60.1388851496,51.9161498575
706500,46.569188227,67.9411961212,60.2164647014,51.8863379064
707400,46.3786677747,68.0001549313,59.8697154452,52.0622272508
708300,46.2956846374,68.2057363665,60.3703472351,52.0347463387
709200,46.3697156253,68.2779510278,60.4303910121,51.8900716603
710100,46.6119061005,68.0925881108,60.3425636468,52.5015704676
711000,46.4332134589,68.3250410403,60.1821999639,51.9468322522
711900,46.628279517,68.0715141414,60.092809338,51.844237378
712800,46.5191331262,67.9216059634,60.3406137714,51.5792683565
713700,46.4978215236,67.7208247267,60.0501817733,51.4035530402
714600,46.0551510612,67.4835761222,59.5262374767,51.3150405939
715500,45.6641936178,67.3823924274,59.6148371649,51.0272600621
716400,45.1034543481,67.1958845106,58.9985976792,50.7373492625
717300,44.4329815331,66.2461525978,58.5805076476,50.4940851258
718200,43.4483674492,65.6839357227,57.8807258658,49.3228084613
719100,42.1158792355,65.0646133199,57.3554286632,48.5954543384
720000,41.1342877398,64.2710900532,56.9023096093,48.4044410032
720900,41.0574398013,64.2678223013,56.4419150561,48.4304420165
721800,40.1108145586,63.7836009821,56.4390562519,48.2674704816
722700,38.9525481718,63.4703022952,55.8312872158,48.2892504894
723600,38.1184738619,62.7801629036,55.8982375829,47.5492187863
724500,38.0071059031,62.8208110308,55.3494972915,47.887653589
725400,37.5350258034,62.7675410246,55.9151403458,47.3224656313
726300,38.0355809999,61.9022379675,55.1699152653,46.7954763419
727200,37.3040797564,62.0774569516,55.2362447261,46.7191283673
728100,37.372195416,62.2155737641,54.6488571002,46.8281768004
729000,37.0757243513,61.9728583413,54.5042989903,46.5022587129
729900,36.9203840427,62.112913688,54.914198301,46.7443729124
730800,36.8483767004,61.9472532054,54.6700713164,46.336499068
731700,37.1010671633,61.8294501023,54.6864564414,46.4130415308
732600,37.3860728152,62.0748316745,55.1049137968,46.4844557215
733500,37.4390695434,62.0088879893,54.9960228579,46.756527321
734400,36.987940211,61.2490826883,54.2234170852,46.2112312362
735300,37.4905177695,61.7730374279,54.5758826537,46.5585506279
736200,37.4681655778,62.2177381685,54.8067596991,46.6399623912
737100,37.6874770649,62.6246821152,55.5299997058,47.0044554597
738000,37.6562963028,61.7245811658,54.8383162796,46.7596528508
738900,37.5706459575,62.6262016385,55.2229415843,46.7425265742
739800,37.9770598623,62.8166948154,55.5169325018,47.1212676107
740700,37.8253325516,62.817536157,55.8312986503,47.3832091469
741600,38.2949748448,62.725988391,55.7413067141,47.244027026
742500,38.5146722386,63.2460852176,55.7958997829,47.3700522579
743400,38.863596087,62.9710281842,56.4202010245,47.3444020497
744300,38.8961817881,63.5811875297,55.9118836239,47.629598068
745200,39.0017760833,63.159757393,55.9390938748,47.8809322481
746100,39.0373063459,63.3913054438,56.1757175925,47.7329189469
747000,39.1474599945,63.5897406115,56.3986082311,47.6563995317
747900,38.7941149734,63.209371897,56.0027734622,47.5559177045
748800,39.6395405684,64.0420541403,56.2593646577,48.0708976177
749700,39.8484462677,63.8369733215,56.6790307341,48.1482669464
750600,39.5343165155,64.055517324,56.1844098403,47.9624839468
751500,39.7732792251,63.788589004,56.777339163,48.4167563087
752400,39.8075245689,64.0343087483,56.3813167466,48.3885209662
753300,39.5202999397,63.9074339185,56.7465960395,48.7289602606
754200,39.5286153556,63.7901841116,56.5496877624,48.1166930778
755100,39.8466845426,64.2665087739,56.4932694835,48.1310189632
756000,39.8579840487,64.1824217336,56.7135332511,48.34967225
756900,39.5606336479,64.2146740109,56.7267791035,48.3837788978
757800,39.5128242627,64.0095048163,56.5684120931,48.3778015019
758700,39.7541630905,64.1405656713,57.0627381913,48.5997262612
759600,39.7215590452,64.099896075,56.9430277384,48.5243674539
760500,39.8959850977,64.1226741814,57.051279371,48.8776214824
761400,39.9701033314,64.1781547691,56.7737004117,48.7973941473
762300,39.9419964569,64.4086153321,57.3597648289,49.1598760367
763200,39.6329452816,64.5959242659,56.6855108053,48.7309334821
764100,40.0750652515,64.7075339042,57.2136183107,48.8877703812
765000,39.8834020204,64.842788679,57.1371381937,49.6504095347
765900,39.9887844366,64.1817066095,57.4766575941,49.0903912456
766800,40.1321454998,64.4817583958,57.1280052265,49.2122880015
767700,40.4415474066,65.2536289646,57.8863476615,49.3756884458
768600,41.1732214662,65.1327796423,57.6863609891,49.6969461243
769500,41.0802273127,65.5702017718,58.003630779,49.7081585387
770400,41.0926770172,65.5023272196,57.8511186557,50.030153599
771300,41.2677163725,65.536943322,58.4597399167,50.1248600609
772200,41.2133738516,65.8889460934,58.3316004208,50.4618277251
773100,41.9027368303,66.1286066471,58.5200581892,50.1307097758
774000,41.5123418642,65.737646627,58.7423963781,50.2737394177
774900,42.3475493361,66.4658268692,59.2412007071,50.6212957457
775800,43.1905105759,67.0562632662,59.3141582233,50.9262402487
776700,43.6556963528,67.1920573723,59.2274029761,51.2046537424
777600,44.3865439065,67.1825481161,59.8473045686,51.27326212
778500,44.983701403,67.5321625851,59.8122025606,51.8571557414
779400,45.5016146941,68.0658138829,59.9386558921,51.91697057
780300,46.3594974078,67.8420856563,60.1700319922,52.2139535053
781200,46.7006291337,68.31792465,60.5302151644,52.3928081089
782100,46.8258688895,69.1742016798,60.5400908913,52.8004009765
783000,46.9599021409,69.0128218431,60.4115725883,52.5433163593
783900,46.8639415281,68.2591188266,60.4761266742,52.4936158879
784800,47.4699815232,68.8497370591,61.0678017593,52.5404147062
785700,47.6926521479,68.9528332067,60.6862313577,52.7727350945
786600,47.6661044757,69.1730530268,60.9559898033,52.6977367977
787500,47.4922693396,69.0273579422,61.4997939204,52.8611994658
788400,47.4373193167,68.8671091708,61.3007286711,53.121807033
789300,47.4968580678,69.0796181937,61.1619762996,52.6819843581
790200,47.6070015153,68.8176158819,61.2043479123,52.8572731811
791100,47.3624358479,69.3168467273,61.4239120767,52.7795092982
792000,47.3329824421,68.6263995491,61.1661304161,52.6897377654
792900,47.4490815916,69.4143744641,60.985352286,52.9334322662
793800,47.6431568236,69.3505619235,61.5671381956,52.4736158929
794700,47.3015951052,69.341432006,60.6560876025,52.7610801592
795600,47.6693938087,68.8999520674,60.7096224162,53.0669734589
796500,47.9285830117,69.2214527167,61.0909682871,52.8384627644
797400,47.2535000525,69.4291391969,60.7823217135,52.7006517207
798300,47.4602798759,69.0029866838,60.8228062787,52.1678175564
799200,47.3071942736,68.9490202049,60.8512175101,52.4736005744
800100,47.1102852164,68.3281352234,60.787181492,52.6241460054
801000,46.6985397327,68.3500151056,60.3331493743,52.205933905
801900,46.1809976763,68.1185326375,60.2173588084,51.9063277971
802800,46.0558272566,67.7742882632,59.530085254,51.6450788228
803700,45.2612535666,67.2870628273,59.2541020373,50.9517164432
804600,44.6631608883,66.713792365,58.7616544678,50.3602663859
805500,43.5650984297,65.569179314,57.8419416516,49.6537734345
806400,42.4279403535,65.4703572066,57.8361635989,49.2529136704
807300,42.2686000175,64.8134684722,57.5261107876,49.2376408429
808200,41.0930229794,64.9548567434,57.3274188168,48.8143246386
809100,40.7333899846,64.1833580608,57.3527001263,48.5642507051
810000,39.1863281659,63.7778347518,56.2388927255,48.6735175317
810900,38.4553127587,63.4201054752,56.2077466894,47.6437155069
811800,38.3959418497,62.8492663531,55.9686010543,47.6890369175
812700,38.2823132919,62.8385435137,55.9235842162,47.6602019066
813600,37.6291418007,62.5886384846,55.3698767404,47.0679113508
814500,37.8795199703,62.8725653281,55.8981507817,47.5786523435
815400,37.7441664943,62.4760947227,55.5818404773,47.1551099528
816300,38.1262929972,62.8139427557,55.5957263559,47.3984884909
817200,38.0998088263,62.0959302619,55.6215044727,47.1913433409
