Node,C92ICY6VWN,CBDWGRJVVL,CAKIJ91SJ7,C9EQAVY4YU
54900,38.1038951382,62.3672878347,55.4332650557,47.2032355022
55800,38.4626608028,62.6689691536,55.4132358238,46.9699646967
56700,38.6182266696,62.4977171852,55.2357307807,46.9446804345
57600,38.7416856809,63.1783473184,55.5832691427,46.8552375013
58500,39.0135084621,63.3669077563,55.8982864543,47.3627776518
59400,38.8608712255,62.7631924981,55.5362956826,47.2637208418
60300,38.8678399028,63.021582879,55.7068688269,47.5031918473
61200,38.8671569681,62.5978671048,55.7018013479,47.6233520994
62100,38.6970873261,63.5196716018,56.1237221091,47.9301057875
63000,38.8550162167,62.8244096373,55.9838831489,47.5670461699
63900,38.9907799526,63.1871794583,56.0802734015,47.9097769435
64800,39.0644905913,62.8713883748,55.7815440308,47.9634620739
65700,39.3515132902,62.8824432119,56.0546809742,47.2398313594
66600,38.6198052239,63.0594059147,55.6780732017,47.4904037491
67500,39.0904557061,62.8620848906,55.9261129248,47.3405918448
68400,39.0093055109,62.8462785318,55.9030768815,47.5048585663
69300,38.971646919,63.2213841933,56.0415870778,47.693984238
70200,39.1141407206,63.2212062547,55.9387580309,47.7660353325
71100,39.7955994649,63.5262410454,56.7340543548,48.0863670785
72000,40.0088633956,63.8732878718,56.5715058443,48.3462350925
72900,39.9106095314,63.6226846365,56.8903717854,48.0837451564
73800,39.6327363381,64.0539611624,56.5241603162,48.1003419945
74700,39.783017017,63.8864675023,56.4854763647,48.3441274494
75600,39.9571319452,63.7318444901,56.3461900292,48.3926317809
76500,40.7603649998,64.5053126377,56.763385872,48.9935193932
77400,41.5226565551,64.6062999107,57.0928057698,49.0716661413
78300,42.0905346179,64.8137617898,57.3488903983,48.8890063009
79200,42.4814187095,64.8857265736,57.3831376192,48.867212939
80100,42.8726799844,65.3306235254,57.3120533514,49.1124550966
81000,43.0566120959,64.9502258556,57.2173649452,49.1146000111
81900,43.6717116138,65.6918037719,57.8469344843,49.452510215
82800,43.8440956186,65.2455305828,57.856251695,49.4294228219
83700,44.3615400564,65.4937774008,57.4341414413,49.4616970592
84600,44.794405184,66.0970574986,57.7543570512,49.5606355375
85500,45.0207675014,66.3744432794,58.2743913367,49.8454731915
86400,45.1858898593,66.5185923916,58.323833525,50.2679388364
87300,44.9715565163,66.7753856222,58.9488451099,50.5598026027
88200,45.3666982517,66.6889823722,58.5015515582,50.8996845938
89100,45.3433847867,66.7942795031,58.5192036231,50.4791403489
90000,46.1372824447,67.1812102763,58.9878677907,51.0733846693
90900,45.7944841313,66.9207867723,58.9628792458,50.9163332885
91800,45.4650712976,67.209642285,58.9873965668,51.1648674262
92700,45.9601216358,67.166262059,59.6717956079,50.8690133583
93600,46.1477114747,67.5577604568,59.1646648028,51.1497178089
94500,46.2555466072,67.4860970531,59.4245358701,50.9714685052
95400,45.8251492604,67.4089981264,59.2958005036,51.1640913411
96300,45.9527180834,67.5250646522,59.3523313244,51.522435463
97200,45.9633540893,67.1135715276,59.1244253067,50.6829906608
98100,45.9993715945,67.675383094,59.6200490147,51.2183885564
99000,46.3025271345,67.2801847139,59.2947014546,51.2322479717
99900,46.0564345133,67.8184163431,59.011167972,51.1310168953
100800,45.9324241604,67.3925275642,60.1124102467,51.4026882027
101700,46.0941091497,67.1602513134,59.5832424894,51.0451583547
102600,46.3077112986,67.6111002056,59.3747663268,51.4078104559
103500,45.8603823133,67.5880552937,59.5017060897,51.5117147284
104400,45.7753647655,67.4333853561,59.2447995674,50.9031804141
105300,45.8159540732,67.0475895692,59.3378485753,51.0638433359
106200,45.5411953439,67.2733605347,59.2159877701,51.1836453977
107100,45.0808369511,67.2970090215,59.1763577195,50.8384476874
108000,44.6632473963,66.5983669326,58.9149761159,50.7607337212
108900,43.8288723419,66.3348117064,58.6612579592,50.7434872567
109800,43.0634647143,66.02844923,58.2624457623,50.2298200613
110700,42.1686507182,65.968105483,58.2826845675,49.9376034426
111600,41.2638390229,64.952104225,57.7424664922,49.7015287994
112500,39.7967408449,64.3530914655,56.5615319882,48.9725361227
113400,39.6509659285,63.8758758678,57.1884913849,48.6423152014
114300,38.8451910204,63.400132137,56.4057443101,47.776955488
115200,38.3236192959,62.7202123173,55.8621056584,47.3515699896
116100,38.282347977,62.8962212457,55.6344781165,47.3824438567
117000,37.8328606262,62.6869095918,55.704616289,46.9476458381
117900,37.8860492704,62.0849464713,55.0913341977,46.9243190934
118800,37.3997758867,62.1182401616,54.8160499164,46.2776404923
119700,37.5189240112,61.5161796619,54.7775092597,46.1981536517
120600,37.4875909859,61.4409298856,54.3209441585,46.3479973183
121500,37.1273834464,61.9846083736,54.2356504588,46.0857162766
122400,37.0668939946,61.0847250667,54.006494036,45.8556916153
123300,37.1849607696,61.0754215556,54.2241335626,45.7869742349
124200,36.6766931997,60.7232013593,53.6266227406,45.4777736481
125100,36.9800992442,60.9696274772,53.8385605109,46.1797510425
126000,36.7268889587,60.9995305021,53.997917705,45.3335486595
126900,37.1215512364,60.899227705,53.7706416013,45.3251859624
127800,36.723017893,61.3849838148,54.0810125569,45.7068360617
128700,36.9613961228,61.3875893511,54.117173677,45.9520097301
129600,36.5147184967,60.7583907751,53.5788358464,45.0884351599
130500,36.7514781761,61.0377781586,54.0270854943,45.2611562477
131400,37.3741842856,60.8309780779,53.9001176979,45.7416018238
132300,37.551124636,61.1561495856,54.0265845802,46.0121937046
133200,37.039007982,60.6947561979,53.9427864737,46.1064564551
134100,37.2127754748,61.587071609,54.3369297597,45.7625734984
135000,37.1480236983,61.4197121969,54.1228379314,45.9179117055
135900,37.5978007785,61.6815317329,54.418890486,45.8889438388
136800,37.7164486459,61.5893826192,54.5761596408,46.0154917671
137700,37.7923387181,61.8767367509,54.7871089459,46.5433326651
138600,37.5339864159,61.546353731,54.5913995214,46.4282241747
139500,37.6836557363,61.8003114425,54.569941231,46.3982779857
140400,38.3617495229,61.9740171687,55.1719909748,46.6965245348
141300,37.8759657978,61.888100884,54.8485264439,46.7002653642
142200,37.917520083,62.4872395096,55.0159051419,46.2251457471
143100,38.0070707336,61.8888840068,55.0760901891,46.428054927
144000,38.1445192891,62.5496586967,54.7552512438,47.128684329
144900,38.0499629256,62.3718760694,55.3408171889,47.1703447615
145800,38.0849721293,62.2634841325,55.2046259991,47.1177022125
146700,38.0295742836,62.6264417064,55.1967677944,46.8471374957
147600,38.501356355,62.6111496627,54.9949322121,46.7154331734
148500,38.2253320796,62.66685032,55.2465367578,47.4834412195
149400,38.2526862611,62.5517262124,55.2811470114,46.9211718015
150300,38.8344366186,62.6464613629,55.2845211601,46.9701430853
151200,38.513214414,62.7070428997,55.3045330492,47.5348348582
152100,38.2662795978,62.6093112467,55.2255367639,47.2540860745
153000,38.2646274836,62.4560807809,55.4851000029,46.9378822215
153900,38.0461527329,61.8803929955,55.1296784732,47.3271814206
154800,37.9983790046,62.5203827338,55.5138427331,47.3384102359
155700,38.6389622548,63.0338239056,55.7870429573,47.5663463142
156600,38.4589098936,62.751355804,55.3836291435,47.5771169715
157500,39.1905023315,63.5642638651,56.2105843588,47.8944412618
158400,38.4798889749,62.6255679681,56.0850436698,47.3017886442
159300,39.5093060478,63.2868371257,56.0078714745,47.6698030908
160200,38.5764791773,63.4392003956,56.4627925958,47.9578950598
161100,38.8979038746,63.0922966777,55.9218658633,47.7759597919
162000,38.7408801869,63.2655077782,55.6489632936,47.4479178078
162900,39.3581215774,63.3197419004,56.2691668756,48.0810188286
163800,39.5266806304,63.3348616342,56.6102163863,47.9595643408
164700,40.8962123467,64.1834009013,56.4625911172,48.2174057716
165600,40.5118243129,63.9251227831,56.1075381421,47.7494220678
166500,41.7786972241,64.3704123257,57.0707865661,48.4307030239
167400,42.1368441585,64.5629807997,57.081980453,48.4798012482
168300,42.3780675141,64.4846177778,56.3730573907,48.4148556346
169200,43.0540348072,64.8336373449,57.0323116667,49.0787360306
170100,43.2708867317,65.095965652,57.1776118177,49.2288773841
171000,43.4593574095,65.0732027185,57.3506955329,49.3023291993
171900,43.338447899,65.1329977947,57.4299621702,49.4267238394
172800,43.908941687,65.5502894209,57.6472766196,49.2435049391
173700,43.8613568157,66.0802219052,57.9886435764,49.8181517305
174600,44.2076795727,65.5277775307,58.0523972943,49.5744279492
175500,44.20212722,66.2029960435,58.1907865682,49.7095800768
176400,44.9796683459,65.7446233281,58.3742201895,50.0775400115
177300,45.0240364289,66.393613387,58.6316155037,50.2679510198
178200,44.9952026348,67.0335162796,58.1982698109,50.4503530482
179100,44.8152723972,66.2522385499,58.0834909264,50.229303719
180000,45.227113108,66.3483624727,58.8061484733,50.3063305442
180900,45.1538877368,66.6293535369,58.4480193812,50.4075728789
181800,45.3485935099,66.4729391103,58.2932710231,50.386611217
182700,45.1697900969,66.811528211,58.7379248769,50.7333817375
183600,45.1434834754,66.6130265167,58.5853943284,50.2943562477
184500,45.2777043176,66.9323799769,58.4959176396,50.6254866658
185400,45.32546745,67.0953553507,58.9983666723,50.5947787428
186300,45.5717131829,66.6232561614,58.8734210293,50.9073225771
187200,45.7093214506,66.9341571004,59.1736359841,51.2321748106
188100,45.5193162777,66.7536930377,59.0436262519,50.6872041842
189000,45.5139172578,66.7564248181,58.9377020857,50.5557302221
189900,45.3268853202,66.7806435209,58.8697925551,50.5798040337
190800,45.1999254673,66.6175187464,58.460082642,50.4161657283
191700,45.1739428322,66.91262567,59.054942826,50.5586702899
192600,45.0226269703,66.6625132299,58.9533618464,50.725749219
193500,44.5710754374,66.7589827167,58.38680903,50.5905981763
194400,44.2058117074,66.3321987608,58.2256360812,50.2980197785
195300,43.9795822829,66.2002505725,58.5086643561,49.964719175
196200,42.8903343481,65.5171032605,57.8424010682,49.7265215506
197100,41.9038060827,65.0199365426,57.3574954093,49.4356686478
198000,41.5248505304,64.3878426253,57.325973194,48.8426928528
198900,40.0051746762,63.9796159882,56.1796579935,48.6306763465
199800,38.5507310186,63.0437416616,56.069448607,47.7233884908
200700,37.7564937543,62.6699201881,55.5329148025,46.8973254157
201600,37.8145794066,62.4247915641,55.4102657253,46.8273499487
202500,37.2091129838,62.0712472832,55.1921556675,47.0817289507
203400,37.5797059116,61.7776182454,54.8885984492,46.5699683329
204300,37.0877394663,61.4279160326,54.0740028972,46.1770455386
205200,36.8543476427,61.5416513304,54.5093147653,46.2586799119
206100,36.4886263109,60.9265299793,53.9862517613,45.5112565137
207000,36.9227491159,61.115716162,54.0231159962,45.5393851259
207900,37.1557027195,61.2534998088,53.3926737458,45.2910102493
208800,36.4688395311,60.7008425199,53.3251514214,45.0065811721
209700,37.0091434683,60.6597091456,53.3383064043,45.5330640377
210600,36.5691937774,60.1533336624,53.4620998685,44.9486339379
211500,36.1917322687,60.2713892651,53.6330326589,44.8667959263
212400,36.0312802535,60.2828280399,53.3861704108,45.3344233432
213300,36.2277411294,60.7357911468,53.1730680679,44.9568792794
214200,36.522703622,60.4168556937,52.80604977,44.9711632236
215100,36.5263758826,60.5349297643,53.2532037796,45.3932441086
216000,35.8838471195,60.3004956565,52.8815199186,44.3252548766
216900,36.518610374,60.5326977368,52.9603134043,45.2445086497
217800,36.3682740558,60.8018017252,53.8073760148,45.2383157985
218700,37.1716644381,61.0796584756,53.6215647765,45.3406011884
219600,36.7828214019,60.4895121412,53.4543092454,45.0491460487
220500,37.0769278518,60.8819397533,53.6725787832,45.4349199539
221400,37.189422416,60.935142956,53.4827020093,45.3114733454
222300,36.8641357652,61.0858118779,53.5227041813,44.9855022838
223200,37.2478107198,61.4068249755,53.7856093932,45.4725784992
224100,37.6300586366,61.4161037632,53.8461178667,46.023550359
225000,37.3944904037,61.3594048265,53.8987939638,45.7061595003
225900,37.7442291398,61.4837041726,54.05962047,45.9221562897
226800,37.5381529235,61.7326459267,54.0533182028,46.0942546902
227700,37.5064758412,61.2445744572,54.1156869008,45.8273264045
228600,37.2995982177,61.4481818931,54.2044944641,45.9740723471
229500,37.6351650919,60.9638720709,54.3687360305,45.8463890281
230400,37.6980596339,61.5128416835,54.328391762,46.028213434
231300,37.7503520862,61.8429972764,54.5243941516,46.0421436262
232200,37.4199596227,61.4479991331,54.4836911616,45.8919387366
233100,37.7595208539,61.5579269687,54.8533878213,45.953889417
234000,37.447128775,61.6901242124,54.1297267178,46.1258045278
234900,37.7739408527,62.0516350866,54.1583461489,46.2263028347
235800,37.6327479725,61.726039001,54.313047997,45.9164677913
236700,37.8390422524,61.763912419,54.6092644403,46.1731253605
237600,37.6839577286,61.7584719827,54.1778467855,46.2066108308
238500,37.2571866365,62.0641319168,54.4387967598,46.2136957694
239400,37.3816640964,61.7003323295,54.4471231007,46.0440846345
240300,37.0863376111,61.8430621731,54.1345760055,45.9935170929
241200,37.7630168408,62.0092171394,54.6668189633,46.4491679268
242100,37.8672999749,61.72016912,54.845476056,46.5531027343
243000,37.7701338826,61.7917754756,54.7209747535,46.1642977183
243900,38.3541212629,62.247880007,54.4976643095,46.8823995277
244800,38.1484621247,62.1162438615,54.9416353227,46.556976111
245700,38.3338681449,62.3477852491,55.2464033187,46.967704591
246600,38.2936448066,62.4041021961,55.4726653978,46.7066962465
247500,38.5826798492,62.6704314267,55.0954324522,46.8963654946
248400,38.2869871169,62.3814914228,55.1636904055,46.8465921571
249300,38.8180041051,62.7867665061,55.286667985,47.4625272989
250200,38.9576023987,63.1450105924,55.5903585053,47.4371006968
251100,39.5739459983,63.3106740964,55.5684164039,47.4602004451
252000,39.8251477547,63.2162369893,55.9867778816,47.5337544499
252900,40.3774707394,63.5414426172,55.7870303788,47.6369193552
253800,41.156715504,63.6754377205,55.8706175031,48.0879795105
254700,41.6872087814,63.8830777236,55.9739555507,47.7715181576
255600,42.3095726492,63.9707783727,56.0815021366,48.1032749577
256500,42.5894157465,64.4007463367,56.5120869645,48.6203445064
257400,42.7097067827,64.6149259282,56.4317528048,48.5652393944
258300,43.1803514756,64.8036330339,57.1191528626,48.4366393171
259200,43.5919092472,64.80760113,57.3503977499,48.7427740433
260100,44.2600603919,64.9559933072,57.4702107011,48.9823330815
261000,43.8922459525,65.2380375866,57.1890493227,49.0946759327
261900,44.1400198867,65.6157504691,57.5315154729,49.1924226219
262800,44.5156949054,65.773933624,57.875567631,49.6144302693
263700,44.749208465,65.7919015465,57.7865571001,49.6464883113
264600,44.7270602179,65.7989278137,57.6742930576,49.4319703248
265500,44.7919766279,66.281739619,58.0002119477,50.0052674278
266400,44.6092072368,65.986728768,58.0167962206,49.9628126079
267300,44.5218291407,66.2157111789,58.3119610451,50.0970692636
268200,44.8976333459,66.1055433403,58.2843332479,49.9882840284
269100,45.1538122439,66.4488458389,58.4994797176,50.1455694226
270000,44.6626889148,66.1466064728,58.3392081049,50.2210550237
270900,44.5836716459,65.937852463,58.3931815065,50.1971550892
271800,44.9023321433,66.437347497,57.9136299571,50.3107549489
272700,45.1854032999,66.5223103773,57.9359846714,50.2984245985
273600,45.0300356925,66.8983623403,58.3371028188,50.2731221599
274500,44.5971067804,66.6033771635,58.3508555414,50.4163239261
275400,44.9900724646,66.2988425172,58.2274794312,50.2838278915
276300,44.8462604219,66.402770725,58.2345031388,49.8689141154
277200,45.0040278988,66.7309629155,58.1233825149,50.4506305929
278100,44.6789334981,66.2735484575,58.2162350225,49.9778198113
279000,44.9180603759,66.3903712206,58.1563936279,50.1901519554
279900,44.5430629618,66.1982184284,58.3812446884,49.5637417668
280800,44.4258082269,65.7551019061,58.2656872962,50.0135453601
281700,43.8133690062,65.9338042012,57.5117421397,49.8201004109
282600,42.6707982309,65.6335884149,58.2254618458,49.8106763188
283500,42.3943957258,65.1521910448,57.236904351,49.4792667678
284400,41.2179721821,64.5386097313,56.7865965478,48.5342431381
285300,39.8517372871,63.8521723501,55.8536078048,48.0334853171
286200,39.8028619392,63.2896133839,56.2189364108,47.7091516111
287100,37.5227557378,62.1194573377,54.6691631375,46.6877839673
288000,37.4333636052,61.8884747092,55.1752228333,46.987430751
288900,37.3775289502,61.9271965426,54.7500493414,45.9561926626
289800,36.7136066241,61.8039279935,54.5214842727,46.1779084079
290700,36.6831058782,61.4302298011,53.9678315188,45.8933469626
291600,36.2276998981,61.2357761844,54.0483801778,45.9267105498
292500,36.2979153217,60.6250221817,53.6547835475,45.1921934039
293400,36.4360418709,60.1796446523,54.2456761975,45.4012346949
294300,35.9853139635,60.3979337053,53.2476432337,45.1828354425
295200,35.9840742791,60.2034273277,53.2322459605,45.0659087454
296100,35.902669351,60.6508295586,53.1211187947,44.8836333806
297000,36.3265049232,60.2337747626,52.7820383528,44.8714274429
297900,36.2033749066,60.595457076,53.3862362534,44.7728490724
298800,35.76247821,60.3658373585,52.6536538981,44.6776605747
299700,35.9299481558,59.8974357626,52.9385862775,44.6751883134
300600,36.3259941001,60.3729964839,53.3104611412,44.7816355807
301500,36.0779239265,60.4430814449,52.9288774796,44.5890135762
302400,35.5464100978,60.0767728168,52.5868329584,44.3301940558
303300,35.946557063,60.2836732683,53.2171497999,44.9690953198
304200,36.048976097,60.598405677,53.1117749341,44.9981030727
305100,36.7077102983,61.032613509,52.9966716557,45.0318040259
306000,36.4733008689,60.5016833343,53.023440472,44.7197432644
306900,36.5969586878,60.766389726,53.7205563462,45.5681233597
307800,36.6130634871,60.823630967,53.3334027652,45.1234340604
308700,36.6060944555,60.8118553743,53.627830341,45.4529783918
309600,37.0104963161,61.0108686131,53.7446734818,45.3946136573
310500,36.8319922291,61.2553022761,54.0733726473,45.9458333638
311400,36.9611425824,61.5913887622,53.9635968154,45.6732241408
312300,37.3604995842,61.6227267135,54.2006124226,46.1235019611
313200,37.6913713557,61.4320097263,53.9574124229,45.9360579508
314100,37.2301325274,61.1997839391,54.1202199495,46.2373603139
315000,37.3923300238,61.6556789427,54.3259625085,46.1941279884
315900,37.404623472,61.5357787931,54.0638746943,45.9189420718
316800,37.5506757315,61.8978336375,54.4404928481,45.8495120391
317700,37.910370406,61.818602543,54.5084270392,46.3454290619
318600,37.6926246296,61.6989862515,53.9536105182,45.9383000861
319500,37.1590379068,61.7340641961,54.3424016115,46.063400553
320400,37.3469339579,61.9717453858,54.344253492,46.1512714869
321300,37.4376507619,61.5916526081,54.7470036655,46.283320378
322200,37.7477031958,61.2347125406,54.2448745685,46.1225025798
323100,37.839392239,61.8766948024,54.9911618632,46.2548001067
324000,38.2282625065,62.1995563427,54.820981076,46.589275021
324900,38.0909984461,62.1666665158,54.3070424604,46.2761904821
325800,37.5273524987,62.0615732515,54.9032874842,46.1088413126
326700,37.3652942165,61.7067042478,54.1446511266,46.0265599739
327600,37.3830550905,61.9929020848,54.8490824196,46.2214618345
328500,37.9460148619,62.6198495555,54.835314778,46.5810271863
329400,37.5986154906,61.8064196928,54.41282428,46.709953131
330300,38.1866182871,62.0303265636,55.2956440266,46.5701267358
331200,38.0149572207,62.6950642569,55.2028016271,46.5683284774
332100,37.9360905334,62.7541919784,55.1208903642,47.0020522765
333000,38.4610656949,62.8587539772,55.0002688025,46.6523136007
333900,38.5040388477,62.6858262991,55.2273668356,47.2208704233
334800,38.0397858157,62.055720053,55.2273477043,46.8443213394
335700,38.3529967535,62.943384801,55.5400144992,47.4931056338
336600,38.7101870524,62.841602477,55.4959059431,47.4943174759
337500,38.6327776876,63.2291459124,55.9421568969,47.3345116697
338400,39.0948307449,62.8885284183,55.4977695803,47.3036094368
339300,39.8085652903,63.5056578301,56.072949038,47.7191050191
340200,40.8135222206,63.2469578553,55.845120652,47.698556046
341100,40.952795496,63.6088591946,56.2195221847,48.3234563023
342000,41.380264104,63.8743175783,56.1720265767,48.0893493146
342900,41.9106900972,64.1488486246,56.5079713743,48.2256693133
343800,42.1222317285,63.8746321085,56.4561492734,48.1930652049
344700,43.0853941349,64.3560422518,56.2885863536,48.2856464265
345600,43.1100954993,64.9108630968,56.5801465989,48.3752527743
346500,43.3093729513,64.6928827804,56.9556285525,48.5971862081
347400,43.2589528033,64.8075261667,57.2318746227,48.8192020645
348300,43.6552051278,65.6170251897,57.4324932663,49.0756909613
349200,44.1640953308,65.5372354933,57.7976810621,49.5244015645
350100,44.2515989267,65.6190728141,57.627259766,49.2942648274
351000,44.0784268451,65.354581423,57.7071821106,49.4936703918
351900,44.1059906926,65.6466024723,57.6167369791,49.3086661344
352800,44.3697661923,65.6347680821,57.9999145238,49.6973352282
353700,44.2997663522,65.5832533472,57.7105924586,49.5905955751
354600,44.1692516126,65.791008915,57.6799106256,49.6267802214
355500,44.527101888,65.6828491658,57.8668796523,49.5620644392
356400,44.8011675794,65.8560464272,57.7102958443,49.9680824758
357300,44.9242645831,66.2978703198,57.915274587,50.2167463212
358200,44.6924974882,65.9496553946,57.7745769277,49.5652299927
359100,44.5372323377,66.0140587938,57.372680188,49.6254549076
360000,44.5384272798,66.2352322077,57.9016134267,50.0564904542
360900,44.5860114836,66.2328052947,57.6866960134,49.7801402519
361800,44.7060521527,65.9621225153,58.0445871796,49.6442500353
362700,44.5005610189,66.0733560113,57.616114428,49.7758310291
363600,43.8733965421,65.9156477812,57.9226162995,49.6101062376
364500,44.1984589609,65.7320898577,57.8505495248,49.3856928187
365400,44.279262233,65.7447227454,57.738354242,49.6997228702
366300,44.1625317241,65.4770010523,57.7455413841,49.1980602745
367200,43.8009477831,65.3440195151,57.3884146959,49.2538933916
368100,43.4977996365,65.10008225,57.3201896421,49.2649273589
369000,42.6828047401,64.3974101531,57.5287764866,49.1100889286
369900,42.3812650844,64.7346879451,56.9677564818,48.9223735439
370800,41.1282045685,63.8456738412,56.639399816,48.3500008132
371700,40.2587686305,63.4340152115,55.9426810718,47.826811089
372600,38.8342685381,62.4551125906,55.1885992708,47.0353196289
373500,38.1393879746,61.8090409194,54.9464283292,46.7678291019
374400,36.2267226222,61.2077812753,53.765298983,45.888676001
375300,36.3977293571,61.2117572272,54.291762147,45.4054362645
376200,36.3987320546,60.7000678198,53.8447028691,46.0716246551
377100,35.9280853933,60.4901149229,53.7248006439,45.2195766039
378000,35.7279911187,60.6674418531,53.5185982198,44.9619452722
378900,35.5744550263,60.1443774197,53.3686566268,44.6038503809
379800,35.3777911265,60.3818257024,53.1680306642,44.6258201201
380700,34.9212962963,59.7726972285,52.6925597092,44.3967378324
381600,34.81418266,59.2030707839,52.569554372,43.9153339048
382500,35.0131060195,59.6874251519,52.5198883001,44.0744331334
383400,35.2996062829,59.8033829249,52.3016887197,44.0505075027
384300,35.3778202373,59.744138213,52.4389134751,44.1725047471
385200,35.1342771171,59.0768584842,52.2774892408,44.0951421461
386100,35.0407758201,58.9326293116,52.150578396,43.8144337667
387000,35.2568410786,59.6503028331,52.4691110922,44.0965325491
387900,35.2933126393,59.5239644503,52.7187424099,44.3800356796
388800,34.8540305605,59.7667300372,51.9843661112,43.7847877223
389700,35.3445838012,59.2984917477,52.7243284966,43.7655099311
390600,35.460172179,59.7569527507,52.8148626736,44.1735813986
391500,35.4671328286,60.0409569721,52.2335332865,44.0304243235
392400,35.5380753611,59.6515525147,52.5244906421,44.4529981774
393300,36.1303421262,60.3623670456,52.7101744265,44.7424058086
394200,35.7051324371,59.9704573829,52.6780681547,44.6998900319
395100,35.7404409813,60.0544390901,52.5571573103,44.345777084
396000,35.8785007472,60.1208650002,52.7897755142,44.6717054195
396900,36.0976399314,60.3075546354,53.222727427,44.5204918458
397800,36.3502707324,60.3134117802,52.6850109825,44.9444218657
398700,36.2924400091,60.3655658284,53.8140556887,44.7113593726
399600,36.5386002903,60.8683541445,53.3519991175,45.0529681158
400500,36.6270574433,60.6060665267,53.7577311939,44.5441875006
401400,35.9072157533,61.1072472234,53.6017666535,45.3080516797
402300,36.5352018772,60.5229394112,52.9200415628,45.1863763153
403200,36.8010409614,60.8873266803,53.5045485408,45.1326566638
404100,36.6318406917,61.0361213092,53.5468328611,45.4059111248
405000,36.5586286873,60.8189364216,53.8667185334,45.8306352399
405900,36.6943564673,60.8858690789,53.820220137,45.0725656522
406800,36.5122611074,60.4983501149,53.3692501353,44.8644036001
407700,36.7437514657,61.1774572309,53.6297089567,45.6577140229
